城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_南山科技园,距离_深圳湾,距离_福田CBD,距离_坂田科技城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
深圳,罗湖区,万象城,城市天地广场,三居,3室1厅1卫,8000.0,117.16,68.28,西,链家/个人,整租·城市天地广场 3室1厅 西,https://sz.lianjia.com/zufang/SZ2071851342804025344.html,114.113112,22.537679,小区(模糊),20274.0,18080.0,7232.0,15770.0,7232.0,福田CBD,7.232,9,8
深圳,龙岗区,坂田,佳兆业上品雅园,三居,3室1厅2卫,6100.0,88.0,69.32,北,链家/个人,整租·佳兆业上品雅园 3室1厅 北,https://sz.lianjia.com/zufang/SZ2071851963472936960.html,114.082875,22.632918,小区,24728.0,24305.0,15818.0,4256.0,4256.0,坂田科技城,4.256,1,2
深圳,福田区,福田中心,黄埔雅苑三期,两居,2室2厅1卫,12000.0,80.0,150.0,东北,链家,整租·黄埔雅苑三期 2室2厅 东北,https://sz.lianjia.com/zufang/SZ2071866747501150208.html,114.053996,22.543799,小区,15012.0,12810.0,2462.0,15440.0,2462.0,福田CBD,2.462,12,6
深圳,宝安区,新安,天河楼,三居,3室2厅1卫,4900.0,97.0,50.52,西南,链家/个人,整租·天河楼 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2071872077056442368.html,113.883831,22.554986,小区,9241.0,12368.0,21439.0,30009.0,9241.0,南山科技园,9.241,5,6
深圳,宝安区,碧海,幸福港湾,两居,2室1厅1卫,5800.0,65.07,89.13,西南,链家/个人,整租·幸福港湾 2室1厅 西南,https://sz.lianjia.com/zufang/SZ2071880416062603264.html,113.856936,22.566991,小区,19491.0,17868.0,26945.0,39803.0,17868.0,深圳湾,17.868,4,3
深圳,龙岗区,龙岗中心城,珑城原点广场,一居,1室1厅1卫,1600.0,34.0,47.06,南,链家,整租·珑城原点广场 1室1厅 南,https://sz.lianjia.com/zufang/SZ2071888383717670912.html,114.246884,22.720889,小区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,龙岗区,龙岗中心城,珑城原点广场,一居,1室1厅1卫,1900.0,34.0,55.88,南,链家,整租·珑城原点广场 1室1厅 南,https://sz.lianjia.com/zufang/SZ2071888512382140416.html,114.246884,22.720889,小区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,光明区,公明,中粮云景广场,两居,2室1厅2卫,3000.0,48.0,62.5,南,链家/个人,整租·中粮云景广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2071888552542601216.html,113.88862,22.778811,小区,35272.0,40454.0,46631.0,30915.0,30915.0,坂田科技城,30.915,3,5
深圳,光明区,光明,龙光玖龙台三期(公寓),两居,2室1厅1卫,3450.0,42.0,82.14,东南,贝壳优选,整租·龙光玖龙台三期(公寓) 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2071892483691773952.html,113.93402,22.745179,小区,30703.0,35885.0,33334.0,23172.0,23172.0,坂田科技城,23.172,2,2
深圳,福田区,石厦,新天CBC,一居,1室0厅1卫,8664.0,96.91,89.4,南,链家,整租·新天CBC 1室0厅 南,https://sz.lianjia.com/zufang/SZ2071893167925362688.html,114.053095,22.521024,小区,14945.0,12751.0,1357.0,18621.0,1357.0,福田CBD,1.357,6,5
深圳,福田区,梅林,金燕园,三居,3室2厅2卫,7500.0,91.0,82.42,北,链家/个人,整租·金燕园 3室2厅 北,https://sz.lianjia.com/zufang/SZ2071899083399757824.html,114.061743,22.565939,小区,13809.0,15428.0,7239.0,12152.0,7239.0,福田CBD,7.239,4,6
深圳,福田区,上下沙,京基滨河时代广场北区,两居,2室1厅1卫,10000.0,66.83,149.63,东北,链家/个人,整租·京基滨河时代广场北区 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2071911685479727104.html,114.026999,22.527766,小区(模糊),14187.0,11302.0,3746.0,20685.0,3746.0,福田CBD,3.746,7,4
深圳,南山区,前海,佳兆业前海广场一期,三居,3室2厅1卫,8000.0,86.0,93.02,南,链家/个人,整租·佳兆业前海广场一期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2071918184104984576.html,113.886434,22.494063,小区,11778.0,11534.0,20611.0,34172.0,11534.0,深圳湾,11.534,2,1
深圳,福田区,园岭,园岭新村,两居,2室2厅1卫,6000.0,69.0,86.96,南,链家/个人,整租·园岭新村 2室2厅 南,https://sz.lianjia.com/zufang/SZ2071919079534362624.html,114.100381,22.551384,小区,18928.0,18273.0,7779.0,12708.0,7779.0,福田CBD,7.779,4,5
深圳,罗湖区,春风路,瑞丰大厦,三居,3室2厅1卫,5500.0,105.0,52.38,南,链家/个人,整租·瑞丰大厦 3室2厅 南,https://sz.lianjia.com/zufang/SZ2071927169130430464.html,114.125418,22.536587,小区,21627.0,19433.0,8585.0,17116.0,8585.0,福田CBD,8.585,4,7
深圳,南山区,大学城,南国丽城,三居,3室2厅1卫,2100.0,30.0,70.0,南,链家,合租·南国丽城 3居室 南卧,https://sz.lianjia.com/zufang/SZ2071931710924128256.html,113.9572,22.581957,小区,6457.0,10082.0,17575.0,15744.0,6457.0,南山科技园,6.457,2,3
深圳,盐田区,沙头角,诗宁大厦,三居,3室2厅1卫,4000.0,91.44,43.74,北,链家,整租·诗宁大厦 3室2厅 北,https://sz.lianjia.com/zufang/SZ2071933559207100416.html,114.234638,22.551011,小区,34796.0,32602.0,21754.0,28442.0,21754.0,福田CBD,21.754,2,4
深圳,罗湖区,翠竹,金丽豪苑,一居,1室1厅1卫,3500.0,43.0,81.4,南,链家/个人,整租·金丽豪苑 1室1厅 南,https://sz.lianjia.com/zufang/SZ2071936904139374592.html,114.127803,22.565262,小区,23001.0,27644.0,16796.0,15623.0,15623.0,坂田科技城,15.623,5,5
深圳,龙岗区,龙岗双龙,满京华喜悦里,三居,3室2厅1卫,3000.0,81.0,37.04,南,链家/个人,整租·满京华喜悦里 3室2厅 南,https://sz.lianjia.com/zufang/SZ2071940531931316224.html,114.268917,22.720569,小区,45507.0,47111.0,38911.0,28259.0,28259.0,坂田科技城,28.259,2,1
深圳,龙岗区,横岗,星河盛境都荟大厦,一居,1室1厅1卫,2700.0,38.0,71.05,南,链家,整租·星河盛境都荟大厦 1室1厅 南,https://sz.lianjia.com/zufang/SZ2071941655715381248.html,114.217863,22.660456,小区,36497.0,38407.0,27559.0,20955.0,20955.0,坂田科技城,20.955,0,0
深圳,罗湖区,莲塘,玉雅居,两居,2室2厅1卫,4000.0,65.0,61.54,南,链家/个人,整租·玉雅居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2071947666572443648.html,114.185673,22.556253,小区,29515.0,27321.0,16473.0,23161.0,16473.0,福田CBD,16.473,0,0
深圳,福田区,莲花,深业上城,一居,1室1厅1卫,18000.0,110.0,163.64,南,链家/个人,整租·深业上城 1室1厅 南,https://sz.lianjia.com/zufang/SZ2071948883780435968.html,114.070265,22.555965,小区,15435.0,16479.0,5033.0,12895.0,5033.0,福田CBD,5.033,3,4
深圳,龙岗区,龙岗双龙,运河蓝湾,三居,3室2厅2卫,3600.0,88.36,40.74,南,链家/个人,整租·运河蓝湾 3室2厅 南,https://sz.lianjia.com/zufang/SZ2071957661393354752.html,114.273066,22.721241,小区,45802.0,47406.0,39206.0,28554.0,28554.0,坂田科技城,28.554,2,2
深圳,福田区,景田,景田西小区,两居,2室1厅1卫,6000.0,76.0,78.95,南,链家/个人,整租·景田西小区 2室1厅 南,https://sz.lianjia.com/zufang/SZ2071966731714166784.html,114.041064,22.556829,小区,13684.0,14827.0,5048.0,15298.0,5048.0,福田CBD,5.048,5,4
深圳,福田区,新洲,嘉洲富苑,两居,2室1厅1卫,6800.0,50.13,135.65,南,链家,整租·嘉洲富苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2071966887440285696.html,114.046071,22.52645,小区,14583.0,12389.0,1478.0,18257.0,1478.0,福田CBD,1.478,4,5
深圳,宝安区,新安,海雅缤纷城,一居,1室1厅1卫,4700.0,48.0,97.92,西北,链家/个人,整租·海雅缤纷城 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2071968776005353472.html,113.906045,22.559729,小区,6371.0,14996.0,19887.0,29406.0,6371.0,南山科技园,6.371,3,3
深圳,福田区,香梅北,特发小区,三居,3室2厅1卫,6800.0,79.04,86.03,南,链家,整租·特发小区 3室2厅 南,https://sz.lianjia.com/zufang/SZ2071970645599584256.html,114.029833,22.553435,小区(模糊),11541.0,13735.0,7678.0,16469.0,7678.0,福田CBD,7.678,1,1
深圳,福田区,香蜜湖,财富广场,一居,1室1厅1卫,6000.0,48.76,123.05,北,链家,整租·财富广场 1室1厅 北,https://sz.lianjia.com/zufang/SZ2071971439149318144.html,114.026623,22.537588,小区,10646.0,9985.0,5374.0,19005.0,5374.0,福田CBD,5.374,8,5
深圳,福田区,福田中心,岗厦辛诚花园,两居,2室1厅1卫,6500.0,69.0,94.2,南,链家/个人,整租·岗厦辛诚花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2071975846914031616.html,114.066447,22.531813,小区,15486.0,13292.0,2448.0,15290.0,2448.0,福田CBD,2.448,7,7
深圳,坪山区,坪山,天峦湖,两居,2室1厅1卫,4200.0,85.0,49.41,南,链家/个人,整租·天峦湖 2室1厅 南,https://sz.lianjia.com/zufang/SZ2072150510252589056.html,114.351436,22.667368,小区(模糊),52274.0,53072.0,42224.0,35026.0,35026.0,坂田科技城,35.026,0,0
深圳,罗湖区,百仕达,东乐花园,三居,3室2厅1卫,4500.0,86.0,52.33,南,链家,整租·东乐花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2072161325982679040.html,114.140062,22.571676,小区,22986.0,24676.0,13828.0,16715.0,13828.0,福田CBD,13.828,2,4
深圳,盐田区,沙头角,福苑,一居,1室0厅1卫,1700.0,30.0,56.67,西北,链家/个人,整租·福苑 1室0厅 西北,https://sz.lianjia.com/zufang/SZ2072162792193916928.html,114.236739,22.557001,小区,35051.0,32857.0,22009.0,28697.0,22009.0,福田CBD,22.009,2,4
深圳,南山区,前海,阳光棕榈园三期,三居,3室1厅2卫,9500.0,105.98,89.64,东南,链家/个人,整租·阳光棕榈园三期 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2072168733647831040.html,113.930478,22.533191,行政区,4166.0,6027.0,15098.0,27079.0,4166.0,南山科技园,4.166,5,5
深圳,罗湖区,百仕达,东乐花园,三居,3室2厅1卫,4500.0,86.0,52.33,南,链家/个人,整租·东乐花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2072171055262203904.html,114.140062,22.571676,小区,22986.0,24676.0,13828.0,16715.0,13828.0,福田CBD,13.828,2,4
深圳,南山区,深圳湾,太古城南,两居,2室1厅1卫,10500.0,71.0,147.89,东南,链家/个人,整租·太古城南 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2072174502334169088.html,113.930478,22.533191,小区,4166.0,6027.0,15098.0,27079.0,4166.0,南山科技园,4.166,5,5
深圳,罗湖区,布心,宝丰苑,两居,2室2厅1卫,5500.0,83.94,65.52,东,链家/个人,整租·宝丰苑 2室2厅 东,https://sz.lianjia.com/zufang/SZ2072201552264691712.html,114.13418,22.582057,小区,22697.0,24316.0,13127.0,16426.0,13127.0,福田CBD,13.127,1,3
深圳,龙岗区,龙岗中心城,远洋新干线晶钻广场,一居,1室1厅1卫,2280.0,30.7,74.27,南,链家,整租·远洋新干线晶钻广场 1室1厅 南,https://sz.lianjia.com/zufang/SZ2072201851989655552.html,114.261939,22.719006,小区,45275.0,46879.0,38679.0,28027.0,28027.0,坂田科技城,28.027,2,2
深圳,南山区,南头,嘉南美地,两居,2室1厅1卫,6700.0,73.0,91.78,南,链家/个人,整租·嘉南美地 2室1厅 南,https://sz.lianjia.com/zufang/SZ2072201883849588736.html,113.919054,22.539709,小区,4727.0,8155.0,17098.0,27420.0,4727.0,南山科技园,4.727,2,5
深圳,宝安区,宝安中心,天悦龙庭二期,三居,3室2厅2卫,10300.0,115.47,89.2,东南 南,链家,整租·天悦龙庭二期 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ2072202954064003072.html,113.887653,22.558587,小区,8549.0,11977.0,21983.0,29317.0,8549.0,南山科技园,8.549,4,4
深圳,龙岗区,龙岗中心城,东都花园一期二区,两居,2室1厅1卫,2800.0,80.0,35.0,西北,链家,整租·东都花园一期二区 2室1厅 西北,https://sz.lianjia.com/zufang/SZ2072205858229452800.html,114.236241,22.707689,小区,42325.0,43929.0,35729.0,25077.0,25077.0,坂田科技城,25.077,1,2
深圳,罗湖区,新秀,京基东方都会,一居,1室0厅1卫,2700.0,25.58,105.55,南,链家,整租·京基东方都会 1室0厅 南,https://sz.lianjia.com/zufang/SZ2072207835944452096.html,114.142937,22.548212,小区,24604.0,22410.0,11562.0,19192.0,11562.0,福田CBD,11.562,1,3
深圳,罗湖区,清水河,金祥都市花园,两居,2室1厅1卫,3200.0,66.03,48.46,南,链家,整租·金祥都市花园 2室1厅 南,https://sz.lianjia.com/zufang/SZ2072209078389571584.html,114.110031,22.585807,小区,21263.0,22882.0,11693.0,12028.0,11693.0,福田CBD,11.693,0,3
深圳,龙岗区,龙岗中心城,鸿进花园,三居,3室2厅1卫,2820.0,93.04,30.31,东南,链家/个人,整租·鸿进花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2072219206077644800.html,114.242501,22.710381,小区(模糊),42213.0,43817.0,35617.0,24965.0,24965.0,坂田科技城,24.965,2,5
深圳,龙岗区,坪地,中信龙盛广场,三居,3室2厅1卫,3300.0,82.0,40.24,东南 南,链家/个人,整租·中信龙盛广场 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ2072224463365079040.html,114.297058,22.72243,小区,49210.0,50814.0,42614.0,31962.0,31962.0,坂田科技城,31.962,0,1
深圳,福田区,园岭,园东花园,三居,3室2厅2卫,9000.0,97.0,92.78,西北,链家/个人,整租·园东花园 3室2厅 西北,https://sz.lianjia.com/zufang/SZ2072235297336197120.html,114.101336,22.552682,小区,18823.0,18541.0,8575.0,12603.0,8575.0,福田CBD,8.575,4,5
深圳,南山区,前海,佳兆业前海广场一期,三居,3室2厅1卫,7800.0,86.0,90.7,东南,链家/个人,整租·佳兆业前海广场一期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2072236851057393664.html,113.886434,22.494063,小区(模糊),11778.0,11534.0,20611.0,34172.0,11534.0,深圳湾,11.534,2,1
深圳,南山区,蛇口,紫竹园,三居,3室1厅1卫,5300.0,63.0,84.13,南,链家/个人,整租·紫竹园 3室1厅 南,https://sz.lianjia.com/zufang/SZ2072238278995607552.html,113.925548,22.504103,小区,5641.0,6508.0,15579.0,29658.0,5641.0,南山科技园,5.641,3,5
深圳,宝安区,桃源居,君成世界湾,三居,3室2厅2卫,3500.0,58.19,60.15,东南,链家/个人,整租·君成世界湾 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2072238573284753408.html,113.843786,22.683893,小区,24886.0,30068.0,35038.0,32412.0,24886.0,南山科技园,24.886,0,1
深圳,罗湖区,新秀,新秀村北区,三居,3室2厅1卫,3800.0,73.28,51.86,南 北,链家/个人,整租·新秀村北区 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2072247950943191040.html,114.14628,22.54848,小区,26160.0,23102.0,12254.0,19889.0,12254.0,福田CBD,12.254,1,1
深圳,龙岗区,大运新城,森雅谷,一居,1室0厅1卫,2000.0,36.0,55.56,东南,链家/个人,整租·森雅谷 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2072248209547198464.html,114.228025,22.676342,小区,39775.0,41379.0,29766.0,22527.0,22527.0,坂田科技城,22.527,0,0
深圳,南山区,西丽,桃源村二期,三居,3室2厅1卫,6000.0,93.22,64.36,东北,链家/个人,整租·桃源村二期 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2072254991938093056.html,113.981235,22.559142,小区,5937.0,7541.0,10781.0,20270.0,5937.0,南山科技园,5.937,3,4
深圳,罗湖区,笋岗,金丽花园,两居,2室1厅1卫,3500.0,74.0,47.3,北,链家/个人,整租·金丽花园 2室1厅 北,https://sz.lianjia.com/zufang/SZ2072262278635323392.html,114.113853,22.56258,小区(模糊),21106.0,22725.0,11536.0,14808.0,11536.0,福田CBD,11.536,4,5
深圳,福田区,园岭,园岭新村,两居,2室2厅1卫,5000.0,75.0,66.67,南,链家/个人,整租·园岭新村 2室2厅 南,https://sz.lianjia.com/zufang/SZ2072268832692502528.html,114.100381,22.551384,小区,18928.0,18273.0,7779.0,12708.0,7779.0,福田CBD,7.779,4,5
深圳,宝安区,沙井,会展湾·中港广场,一居,1室1厅1卫,2500.0,42.18,59.27,东南,链家/个人,整租·会展湾·中港广场 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2072270482865913856.html,113.778272,22.704979,小区,39431.0,37808.0,46885.0,50081.0,37808.0,深圳湾,37.808,0,1
深圳,光明区,公明,奥园和平广场,两居,2室1厅1卫,2500.0,53.0,47.17,东,链家/个人,整租·奥园和平广场 2室1厅 复式 东,https://sz.lianjia.com/zufang/SZ2072274307400073216.html,113.898546,22.76467,小区,30378.0,35560.0,40013.0,29851.0,29851.0,坂田科技城,29.851,0,0
深圳,龙岗区,龙岗双龙,富基置地大厦,一居,1室1厅1卫,2280.0,39.28,58.04,东南,链家/个人,整租·富基置地大厦 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2072276453243748352.html,114.271955,22.725001,小区,46212.0,47816.0,39616.0,28964.0,28964.0,坂田科技城,28.964,2,2
深圳,罗湖区,黄贝岭,深业东岭二期,两居,2室2厅1卫,8500.0,70.0,121.43,西北,链家/个人,整租·深业东岭二期 2室2厅 西北,https://sz.lianjia.com/zufang/SZ2072291721944760320.html,114.139998,22.549126,小区,24520.0,22326.0,11478.0,17349.0,11478.0,福田CBD,11.478,3,5
深圳,龙华区,龙华中心,通达汇轩,一居,1室1厅1卫,2048.0,30.0,68.27,南,贝壳优选,整租·通达汇轩 1室1厅 南,https://sz.lianjia.com/zufang/SZ2072309471450759168.html,114.057939,22.543527,小区(模糊),13373.0,13585.0,2167.0,14781.0,2167.0,福田CBD,2.167,11,7
深圳,坪山区,坪山,一品澜山,两居,2室2厅1卫,2600.0,79.08,32.88,东北,链家/个人,整租·一品澜山 2室2厅 东北,https://sz.lianjia.com/zufang/SZ2072312128861110272.html,114.350844,22.708786,小区,60788.0,54022.0,43174.0,43540.0,43174.0,福田CBD,43.174,0,1
深圳,福田区,香蜜湖,东海国际公寓,两居,2室1厅1卫,14000.0,77.0,181.82,东,链家,整租·东海国际公寓 2室1厅 东,https://sz.lianjia.com/zufang/SZ2072314596911218688.html,114.020414,22.536365,小区,10148.0,9487.0,5307.0,18970.0,5307.0,福田CBD,5.307,6,6
深圳,龙岗区,龙岗双龙,锦龙名苑,一居,1室1厅1卫,2200.0,47.0,46.81,东北,链家/个人,整租·锦龙名苑 1室1厅 东北,https://sz.lianjia.com/zufang/SZ2072316632687968256.html,114.269778,22.713596,小区,45865.0,47469.0,39269.0,28617.0,28617.0,坂田科技城,28.617,0,0
深圳,龙岗区,龙岗中心城,仁恒梦公园,一居,1室1厅1卫,2200.0,28.0,78.57,东,链家,整租·仁恒梦公园 1室1厅 东,https://sz.lianjia.com/zufang/SZ2072322848210288640.html,114.224987,22.730632,小区,45122.0,46726.0,38526.0,27874.0,27874.0,坂田科技城,27.874,1,2
深圳,宝安区,西乡,碧海名园,三居,3室2厅1卫,5500.0,80.0,68.75,西南,链家/个人,整租·碧海名园 3室2厅 复式 西南,https://sz.lianjia.com/zufang/SZ2072323895079206912.html,113.863921,22.58273,小区,12369.0,19004.0,23784.0,33414.0,12369.0,南山科技园,12.369,3,4
深圳,罗湖区,东门,南海中心,三居,3室1厅2卫,7000.0,99.0,70.71,东南,链家/个人,整租·南海中心 3室1厅 东南,https://sz.lianjia.com/zufang/SZ2072325124752670720.html,114.131611,22.548309,板块,23813.0,21019.0,10171.0,15950.0,10171.0,福田CBD,10.171,4,9
深圳,罗湖区,百仕达,旭飞华达园,一居,1室1厅1卫,3500.0,39.0,89.74,西南,链家/个人,整租·旭飞华达园 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2072326944250134528.html,114.129519,22.572318,小区,24386.0,26384.0,15536.0,18115.0,15536.0,福田CBD,15.536,5,5
深圳,福田区,园岭,园中花园,三居,3室1厅2卫,9000.0,104.0,86.54,南,链家/个人,整租·园中花园 3室1厅 南,https://sz.lianjia.com/zufang/SZ2072335199940640768.html,114.099158,22.552872,小区,18618.0,18629.0,8370.0,12398.0,8370.0,福田CBD,8.37,3,5
深圳,南山区,科技园,阳光粤海,三居,3室1厅1卫,8500.0,87.0,97.7,南,链家/个人,整租·阳光粤海 3室1厅 南,https://sz.lianjia.com/zufang/SZ2072520747112202240.html,113.940854,22.533237,小区(模糊),1944.0,4774.0,13850.0,25749.0,1944.0,南山科技园,1.944,10,6
深圳,罗湖区,万象城,爵士大厦,两居,2室1厅1卫,4500.0,63.55,70.81,南,链家/个人,整租·爵士大厦 2室1厅 南,https://sz.lianjia.com/zufang/SZ2072532369251762176.html,114.114751,22.539596,小区,20703.0,18509.0,7661.0,16199.0,7661.0,福田CBD,7.661,11,8
深圳,福田区,华强南,赛格苑,两居,2室1厅1卫,5800.0,66.0,87.88,南,链家/个人,整租·赛格苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2072535162318487552.html,114.087182,22.539179,小区,16110.0,16347.0,5305.0,15749.0,5305.0,福田CBD,5.305,9,9
深圳,龙岗区,坂田,天安云谷产业园二期,两居,2室1厅1卫,3980.0,44.64,89.16,东南,贝壳优选,整租·天安云谷产业园二期 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2072545452523257856.html,114.246884,22.720889,行政区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
