城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_未来科技城,距离_钱江新城,距离_滨江区,距离_湖滨商圈,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
杭州,桐庐县,桐庐,秀水公寓,一居,1室1厅1卫,1500.0,35.0,42.86,南,链家/个人,整租·秀水公寓 1室1厅 南,https://hz.lianjia.com/zufang/HZ1881905372818571264.html,119.673665,29.811901,小区,97555.0,86459.0,82741.0,87538.0,82741.0,滨江区,82.741,0,0
杭州,萧山区,萧山市区,崇化住宅区,三居,3室1厅1卫,2200.0,56.3,39.08,南,链家,整租·崇化住宅区 3室1厅 南,https://hz.lianjia.com/zufang/HZ1881981610648141824.html,120.259504,30.156651,小区,51913.0,15476.0,12047.0,19070.0,12047.0,滨江区,12.047,0,1
杭州,拱墅区,三塘,居仕公寓,两居,2室2厅1卫,1500.0,15.0,100.0,南,链家/个人,合租·居仕公寓 2居室 南卧,https://hz.lianjia.com/zufang/HZ1882027572116586496.html,120.141503,30.319126,小区,18147.0,14606.0,16506.0,11049.0,11049.0,湖滨商圈,11.049,4,2
杭州,拱墅区,三塘,居仕公寓,两居,2室2厅1卫,1800.0,23.0,78.26,南,链家/个人,合租·居仕公寓 2居室 南卧,https://hz.lianjia.com/zufang/HZ1882027721073098752.html,120.141503,30.319126,小区,18147.0,14606.0,16506.0,11049.0,11049.0,湖滨商圈,11.049,4,2
杭州,临安区,临安,星悦金座,一居,1室1厅1卫,1200.0,39.63,30.28,东,贝壳优选,整租·星悦金座 1室1厅 东,https://hz.lianjia.com/zufang/HZ1882048173334069248.html,119.724457,30.234375,行政区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,富阳区,富春,容大五环城市花园,两居,2室1厅1卫,1700.0,91.27,18.63,南,贝壳优选,整租·容大五环城市花园 2室1厅 南,https://hz.lianjia.com/zufang/HZ1882050302341808128.html,119.932046,30.055641,小区,33976.0,42227.0,38483.0,43280.0,33976.0,未来科技城,33.976,2,1
杭州,上城区,城东新城,祥生中心,一居,1室1厅1卫,5500.0,29.0,189.66,西南,链家/个人,整租·祥生中心 1室1厅 西南,https://hz.lianjia.com/zufang/HZ1882280629509292032.html,120.225218,30.300819,小区,24256.0,7168.0,14815.0,11503.0,7168.0,钱江新城,7.168,7,2
杭州,钱塘区,沿江南,世茂江滨花园瑞景湾,三居,3室2厅2卫,4300.0,134.0,32.09,南,链家/个人,整租·世茂江滨花园瑞景湾 3室2厅 南,https://hz.lianjia.com/zufang/HZ1882299802796949504.html,120.493941,30.32304,行政区,61010.0,34906.0,41010.0,42078.0,34906.0,钱江新城,34.906,0,0
杭州,钱塘区,高教园区西,之江铭楼,一居,1室1厅1卫,1800.0,52.65,34.19,南,贝壳优选,整租·之江铭楼 1室1厅 南,https://hz.lianjia.com/zufang/HZ1882330839577001984.html,120.493941,30.32304,小区,61010.0,34906.0,41010.0,42078.0,34906.0,钱江新城,34.906,0,0
杭州,临安区,青山湖科技城,大园新城,一居,1室1厅1卫,1550.0,52.0,29.81,南,链家/个人,整租·大园新城 1室1厅 南,https://hz.lianjia.com/zufang/HZ1882391067043561472.html,119.829151,30.253209,小区,19294.0,44649.0,53454.0,39770.0,19294.0,未来科技城,19.294,1,0
杭州,临平区,塘栖,育人嘉园,三居,3室2厅1卫,1600.0,130.0,12.31,南,链家/个人,整租·育人嘉园 3室2厅 南,https://hz.lianjia.com/zufang/HZ1882658096740827136.html,120.183151,30.46571,小区,35420.0,26397.0,32650.0,29373.0,26397.0,钱江新城,26.397,0,0
杭州,拱墅区,拱宸桥,远洋杭州大运河商务区,一居,1室1厅1卫,2600.0,46.94,55.39,南,链家/个人,整租·远洋杭州大运河商务区 1室1厅 南,https://hz.lianjia.com/zufang/HZ1882716171925454848.html,120.131341,30.319279,小区,16158.0,15056.0,16956.0,11499.0,11499.0,湖滨商圈,11.499,1,2
杭州,西湖区,文三,文天公寓,三居,3室2厅2卫,1700.0,30.0,56.67,东南,链家,合租·文天公寓 3居室 东南卧,https://hz.lianjia.com/zufang/HZ1882723595973558272.html,120.147352,30.273473,小区,18285.0,9588.0,11947.0,4746.0,4746.0,湖滨商圈,4.746,7,4
杭州,临平区,东湖,凯文杭庄,两居,2室1厅1卫,1800.0,86.7,20.76,南,链家,整租·凯文杭庄 2室1厅 南,https://hz.lianjia.com/zufang/HZ1882768365353697280.html,120.285505,30.428164,小区(模糊),38335.0,24547.0,36391.0,30917.0,24547.0,钱江新城,24.547,1,1
杭州,萧山区,萧山新城区,保利潮起云上府,一居,1室0厅0卫,7450.0,55.0,135.45,东,链家/个人,整租·保利潮起云上府 1室0厅 东,https://hz.lianjia.com/zufang/HZ1882994014785896448.html,120.271493,30.197645,小区,42274.0,10810.0,6931.0,15208.0,6931.0,滨江区,6.931,1,1
杭州,拱墅区,拱宸桥,南北商务港,一居,1室0厅1卫,8800.0,230.0,38.26,北,链家,整租·南北商务港 1室0厅 北,https://hz.lianjia.com/zufang/HZ1882997763805806592.html,120.141544,30.320688,小区,17783.0,14370.0,16270.0,10813.0,10813.0,湖滨商圈,10.813,5,2
杭州,钱塘区,大江东,大华潮悦前城,三居,3室2厅2卫,2300.0,89.0,25.84,南,链家/个人,整租·大华潮悦前城 3室2厅 南,https://hz.lianjia.com/zufang/HZ1883000974096728064.html,120.493941,30.32304,行政区,61010.0,34906.0,41010.0,42078.0,34906.0,钱江新城,34.906,0,0
杭州,西湖区,学军,文二新村,一居,1室1厅1卫,3000.0,46.0,65.22,南 北,链家,整租·文二新村 1室1厅 南/北,https://hz.lianjia.com/zufang/HZ1883002052976574464.html,120.14197,30.282288,小区,17086.0,13554.0,13880.0,5865.0,5865.0,湖滨商圈,5.865,3,2
杭州,萧山区,义桥,金域三江,三居,3室2厅2卫,2000.0,138.0,14.49,东南 南,链家/个人,整租·金域三江 3室2厅 东南/南,https://hz.lianjia.com/zufang/HZ1883052573951262720.html,120.264263,30.184119,小区,45589.0,10811.0,7665.0,19426.0,7665.0,滨江区,7.665,5,2
杭州,滨江区,浦沿,江南文苑,三居,3室2厅1卫,1400.0,20.0,70.0,南,链家/个人,合租·江南文苑 3居室 南卧,https://hz.lianjia.com/zufang/HZ1883353930847485952.html,120.143711,30.169943,小区,31746.0,16722.0,9055.0,12200.0,9055.0,滨江区,9.055,3,1
杭州,滨江区,滨江区政府,星耀城,一居,1室1厅2卫,3900.0,42.0,92.86,东,贝壳优选,整租·星耀城 1室1厅 东,https://hz.lianjia.com/zufang/HZ1883470288285335552.html,120.215519,30.212533,小区,30140.0,7306.0,931.0,8479.0,931.0,滨江区,0.931,7,3
杭州,西湖区,申花,政苑小区B区,三居,3室2厅2卫,5500.0,140.81,39.06,南 北,链家/个人,整租·政苑小区B区 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ1883794687244894208.html,120.103813,30.300129,小区,11055.0,17324.0,19215.0,10631.0,10631.0,湖滨商圈,10.631,7,3
杭州,余杭区,未来科技城,杭州富力中心,两居,2室2厅2卫,2300.0,62.0,37.1,北,链家/个人,合租·杭州富力中心 2居室 北卧,https://hz.lianjia.com/zufang/HZ1884074606818492416.html,119.995969,30.272138,小区(模糊),4278.0,26855.0,28746.0,23289.0,4278.0,未来科技城,4.278,2,2
杭州,上城区,景芳,云河家园,一居,1室1厅1卫,4200.0,62.19,67.53,南,贝壳优选,整租·云河家园 1室1厅 南,https://hz.lianjia.com/zufang/HZ1884089301717745664.html,120.219527,30.280446,小区,29810.0,4430.0,11850.0,8811.0,4430.0,钱江新城,4.43,0,0
杭州,临平区,临平新城,绿城玉园,三居,3室2厅2卫,14000.0,168.0,83.33,南,链家/个人,整租·绿城玉园 3室2厅 南,https://hz.lianjia.com/zufang/HZ1884111758512095232.html,120.294726,30.406165,小区,36414.0,22417.0,32642.0,27608.0,22417.0,钱江新城,22.417,3,0
杭州,富阳区,银湖科技城,浙大网新银湖科技园,两居,2室2厅2卫,1050.0,30.0,35.0,南,链家/个人,整租·浙大网新银湖科技园 2室2厅 南,https://hz.lianjia.com/zufang/HZ1884173224174944256.html,119.983661,30.138935,小区,20052.0,30397.0,26653.0,31450.0,20052.0,未来科技城,20.052,1,2
杭州,拱墅区,三塘,阳光银泰城,一居,1室1厅0卫,11000.0,159.2,69.1,北,链家/个人,整租·阳光银泰城 1室1厅 北,https://hz.lianjia.com/zufang/HZ1884200864365674496.html,120.141503,30.319126,小区,18147.0,14606.0,16506.0,11049.0,11049.0,湖滨商圈,11.049,4,2
杭州,富阳区,银湖科技城,施家园花苑南区,一居,1室1厅1卫,1000.0,40.0,25.0,南,链家/个人,合租·施家园花苑南区 1居室 南卧,https://hz.lianjia.com/zufang/HZ1884243408243916800.html,119.979909,30.159072,小区,17747.0,32459.0,28715.0,33512.0,17747.0,未来科技城,17.747,0,0
杭州,拱墅区,信义坊,塘河北村,一居,1室1厅1卫,10000.0,101.29,98.73,西,链家,整租·塘河北村 1室1厅 西,https://hz.lianjia.com/zufang/HZ1884522813381935104.html,120.135101,30.297869,小区,13934.0,14022.0,15922.0,7331.0,7331.0,湖滨商圈,7.331,4,0
杭州,拱墅区,德胜东,和平大厦,两居,2室0厅0卫,11000.0,304.0,36.18,南,链家,整租·和平大厦 2室0厅 南,https://hz.lianjia.com/zufang/HZ1884551812120313856.html,120.174503,30.291921,小区,19103.0,7402.0,13655.0,7193.0,7193.0,湖滨商圈,7.193,3,2
杭州,西湖区,黄龙,黄龙雅苑,三居,3室2厅2卫,13000.0,133.8,97.16,南 北,链家/个人,整租·黄龙雅苑 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ1884555314343182336.html,120.138218,30.269274,小区,16169.0,10250.0,12242.0,5041.0,5041.0,湖滨商圈,5.041,7,3
杭州,拱墅区,信义坊,美都广场,一居,1室1厅1卫,2200.0,40.0,55.0,南,链家/个人,整租·美都广场 1室1厅 南,https://hz.lianjia.com/zufang/HZ1884810291041009664.html,120.134002,30.299322,小区(模糊),13671.0,14805.0,16134.0,7529.0,7529.0,湖滨商圈,7.529,3,0
杭州,临平区,东湖,海联云客里,两居,2室1厅1卫,1800.0,38.89,46.28,东,链家,整租·海联云客里 2室1厅 跃层 东,https://hz.lianjia.com/zufang/HZ1884907187260620800.html,120.260302,30.423357,小区,35205.0,24811.0,36322.0,27787.0,24811.0,钱江新城,24.811,0,0
杭州,拱墅区,流水苑,施家花园,一居,1室1厅1卫,3800.0,38.84,97.84,南,链家,整租·施家花园 1室1厅 南,https://hz.lianjia.com/zufang/HZ1884928387718316032.html,120.172273,30.276499,小区,19597.0,7596.0,11507.0,6050.0,6050.0,湖滨商圈,6.05,7,2
杭州,上城区,城东新城,首开东城金茂府,一居,1室1厅1卫,7200.0,63.3,113.74,东南,链家/个人,整租·首开东城金茂府 1室1厅 东南,https://hz.lianjia.com/zufang/HZ1885185246501011456.html,120.228105,30.300511,小区,24468.0,6942.0,13531.0,11577.0,6942.0,钱江新城,6.942,5,2
杭州,临平区,东湖,朗诗枫荟,一居,1室1厅1卫,1600.0,37.0,43.24,东,链家,整租·朗诗枫荟 1室1厅 东,https://hz.lianjia.com/zufang/HZ1885200314076758016.html,120.262616,30.424093,小区,35819.0,25425.0,36712.0,28401.0,25425.0,钱江新城,25.425,1,0
杭州,滨江区,滨江区政府,钱塘春晓大厦,一居,1室2厅1卫,4000.0,63.0,63.49,南,贝壳优选,整租·钱塘春晓大厦 1室2厅 南,https://hz.lianjia.com/zufang/HZ1885223557814812672.html,120.214808,30.207375,小区,29952.0,7745.0,683.0,8291.0,683.0,滨江区,0.683,6,3
杭州,临平区,临平新城,景瑞御华府,三居,3室1厅1卫,1700.0,89.0,19.1,南,链家/个人,整租·景瑞御华府 3室1厅 南,https://hz.lianjia.com/zufang/HZ1885253012176240640.html,120.276916,30.386404,小区,34098.0,22316.0,33976.0,25292.0,22316.0,钱江新城,22.316,0,0
杭州,临平区,东湖,绿城蓝庭西区,三居,3室2厅2卫,3000.0,127.0,23.62,南,链家,整租·绿城蓝庭西区 3室2厅 南,https://hz.lianjia.com/zufang/HZ1885260701929308160.html,120.269846,30.426433,小区,37240.0,26846.0,37089.0,29822.0,26846.0,钱江新城,26.846,1,0
杭州,临安区,临安,龙沁城,两居,2室1厅1卫,900.0,20.0,45.0,南,链家/个人,合租·龙沁城 2居室 南卧,https://hz.lianjia.com/zufang/HZ1885269046459367424.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,临安区,临安,云珀府,两居,2室1厅1卫,1700.0,63.0,26.98,南,链家/个人,合租·云珀府 2居室 南卧,https://hz.lianjia.com/zufang/HZ1885270308185702400.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,临安区,临安,龙沁城,三居,3室1厅2卫,1000.0,20.0,50.0,东南,链家/个人,合租·龙沁城 3居室 东南卧,https://hz.lianjia.com/zufang/HZ1885273401396822016.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,钱塘区,大江东,滨江新希望新城海名雅园,三居,3室2厅1卫,2500.0,93.0,26.88,南,链家/个人,整租·滨江新希望新城海名雅园 3室2厅 南,https://hz.lianjia.com/zufang/HZ1885282675778912256.html,120.533622,30.283865,小区,64711.0,37064.0,39828.0,45779.0,37064.0,钱江新城,37.064,0,0
杭州,临平区,东湖,东湖云杉郡,一居,1室0厅0卫,1200.0,45.99,26.09,北,链家,整租·东湖云杉郡 1室0厅 跃层 北,https://hz.lianjia.com/zufang/HZ1885540605430333440.html,120.30656,30.435632,小区,41292.0,28453.0,34929.0,33874.0,28453.0,钱江新城,28.453,0,1
杭州,临平区,东湖,万宝城,两居,2室1厅1卫,1600.0,40.0,40.0,南,贝壳优选,整租·万宝城 2室1厅 南,https://hz.lianjia.com/zufang/HZ1885564738054651904.html,120.284194,30.43238,小区,38552.0,28158.0,38629.0,31134.0,28158.0,钱江新城,28.158,1,1
杭州,桐庐县,桐庐,桐庐恒大观澜府,三居,3室1厅1卫,2500.0,110.0,22.73,南,链家/个人,整租·桐庐恒大观澜府 3室1厅 南,https://hz.lianjia.com/zufang/HZ1885589997214498816.html,119.71766,29.792253,小区,95596.0,84500.0,80782.0,85579.0,80782.0,滨江区,80.782,1,0
杭州,临平区,东湖,中天汀洲印月,三居,3室2厅2卫,3300.0,96.69,34.13,南,链家,整租·中天汀洲印月 3室2厅 南,https://hz.lianjia.com/zufang/HZ1885647368020295680.html,120.284474,30.446947,小区,38741.0,28347.0,38818.0,31323.0,28347.0,钱江新城,28.347,0,0
杭州,上城区,华家池,绿地商业中心,两居,2室1厅2卫,4400.0,62.24,70.69,西南,贝壳优选,整租·绿地商业中心 2室1厅 西南,https://hz.lianjia.com/zufang/HZ1885662231035641856.html,120.197226,30.275227,小区,25673.0,4345.0,10598.0,6742.0,4345.0,钱江新城,4.345,3,1
杭州,余杭区,未来科技城,欧美金融城,两居,2室1厅1卫,3700.0,50.0,74.0,东南,链家,整租·欧美金融城 2室1厅 东南,https://hz.lianjia.com/zufang/HZ1886008194052915200.html,120.002975,30.281073,小区,2878.0,26357.0,28248.0,22791.0,2878.0,未来科技城,2.878,7,4
杭州,萧山区,萧山开发区,融创森与海之城,三居,3室1厅2卫,2000.0,98.0,20.41,南,链家/个人,整租·融创森与海之城 3室1厅 南,https://hz.lianjia.com/zufang/HZ1886268017474535424.html,120.24298,29.988044,小区(模糊),60186.0,32751.0,29322.0,39322.0,29322.0,滨江区,29.322,0,0
杭州,富阳区,富阳,鹿山时代,一居,1室1厅1卫,2000.0,40.0,50.0,西北,链家/个人,整租·鹿山时代 1室1厅 西北,https://hz.lianjia.com/zufang/HZ1886333378714664960.html,119.936658,30.018361,小区,58338.0,47242.0,43524.0,48321.0,43524.0,滨江区,43.524,0,0
杭州,西湖区,嘉绿,世纪新城东区,两居,2室1厅1卫,32000.0,252.0,126.98,南,链家,整租·世纪新城东区 2室1厅 南,https://hz.lianjia.com/zufang/HZ1886356012340871168.html,120.115643,30.283367,小区,13268.0,15720.0,17611.0,8576.0,8576.0,湖滨商圈,8.576,7,2
杭州,拱墅区,流水苑,京都苑,两居,2室1厅1卫,1700.0,25.0,68.0,南,链家,合租·京都苑 2居室 南卧,https://hz.lianjia.com/zufang/HZ1886618157406224384.html,120.175419,30.276508,小区,22105.0,6779.0,11709.0,4816.0,4816.0,湖滨商圈,4.816,5,1
杭州,上城区,南肖埠,新城市广场,一居,1室1厅1卫,2500.0,45.0,55.56,南,贝壳优选,整租·新城市广场 1室1厅 南,https://hz.lianjia.com/zufang/HZ1886670152024457216.html,120.19732,30.226543,小区,26758.0,3606.0,4621.0,5097.0,3606.0,钱江新城,3.606,7,1
杭州,临安区,临安,龙沁城,三居,3室2厅1卫,1850.0,89.87,20.59,南,贝壳优选,整租·龙沁城 3室2厅 南,https://hz.lianjia.com/zufang/HZ1886672779386814464.html,119.724457,30.234375,小区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,临安区,临安,印象苕溪城,两居,2室1厅3卫,1350.0,30.0,45.0,南 北,链家/个人,合租·印象苕溪城 2居室 南/北卧,https://hz.lianjia.com/zufang/HZ1886701108202569728.html,119.705445,30.237439,小区,31674.0,57222.0,66027.0,52343.0,31674.0,未来科技城,31.674,0,0
杭州,萧山区,萧山市区,高桥小区,两居,2室1厅1卫,1800.0,55.0,32.73,南,链家/个人,整租·高桥小区 2室1厅 南,https://hz.lianjia.com/zufang/HZ1886730941842325504.html,120.274158,30.153442,小区,53071.0,16536.0,13107.0,20130.0,13107.0,滨江区,13.107,0,1
杭州,拱墅区,流水苑,通宝商厦,两居,2室1厅1卫,4700.0,92.0,51.09,南,链家/个人,整租·通宝商厦 2室1厅 南,https://hz.lianjia.com/zufang/HZ1886762657202044928.html,120.183143,30.275578,小区,21979.0,6431.0,11583.0,6126.0,6126.0,湖滨商圈,6.126,3,0
杭州,富阳区,银湖科技城,和昌云栖玖著,三居,3室1厅2卫,2300.0,87.45,26.3,南,链家/个人,整租·和昌云栖玖著 3室1厅 南,https://hz.lianjia.com/zufang/HZ1886985924496064512.html,120.005094,30.144472,小区,22517.0,28039.0,24295.0,29092.0,22517.0,未来科技城,22.517,0,0
杭州,萧山区,闻堰,戈雅公寓,两居,2室2厅1卫,3700.0,88.0,42.05,南,链家/个人,整租·戈雅公寓 2室2厅 南,https://hz.lianjia.com/zufang/HZ1886997664466206720.html,120.155959,30.140602,小区,35826.0,17537.0,10957.0,16168.0,10957.0,滨江区,10.957,0,0
杭州,萧山区,萧山开发区,凯丽晶座,两居,2室1厅1卫,2600.0,57.0,45.61,西,链家/个人,整租·凯丽晶座 2室1厅 西,https://hz.lianjia.com/zufang/HZ1886998343800848384.html,120.289954,30.213307,小区,39107.0,10450.0,12466.0,14848.0,10450.0,钱江新城,10.45,1,0
杭州,钱塘区,大江东,云帆未来社区,三居,3室2厅2卫,2700.0,98.54,27.4,南,贝壳优选,整租·云帆未来社区 3室2厅 南,https://hz.lianjia.com/zufang/HZ1887045918721572864.html,120.071967,30.344667,小区(模糊),10828.0,25781.0,32034.0,22310.0,10828.0,未来科技城,10.828,1,1
杭州,富阳区,鹿山新城,山水国际,两居,2室2厅1卫,2600.0,120.0,21.67,南,链家/个人,整租·山水国际 2室2厅 南,https://hz.lianjia.com/zufang/HZ1887046895457533952.html,119.927053,30.011336,小区,58553.0,47457.0,43739.0,48536.0,43739.0,滨江区,43.739,1,0
杭州,余杭区,勾庄,万科前宸,三居,3室2厅2卫,4700.0,98.64,47.65,南,链家,整租·万科前宸 3室2厅 南,https://hz.lianjia.com/zufang/HZ1887088422368051200.html,120.115654,30.359625,小区,19742.0,20525.0,22425.0,16968.0,16968.0,湖滨商圈,16.968,1,0
杭州,富阳区,鹿山新城,山水国际,一居,1室1厅1卫,3000.0,48.0,62.5,南,链家/个人,整租·山水国际 1室1厅 南,https://hz.lianjia.com/zufang/HZ1887333728728907776.html,119.927053,30.011336,小区,58553.0,47457.0,43739.0,48536.0,43739.0,滨江区,43.739,1,0
杭州,上城区,南星,凤凰南苑,一居,1室1厅1卫,2800.0,50.0,56.0,南,链家/个人,整租·凤凰南苑 1室1厅 南,https://hz.lianjia.com/zufang/HZ1887335562562502656.html,120.17764,30.219108,小区,26901.0,5424.0,6053.0,5240.0,5240.0,湖滨商圈,5.24,2,1
杭州,临安区,临安,苕溪学府,一居,1室1厅1卫,1400.0,40.63,34.46,南,贝壳优选,整租·苕溪学府 1室1厅 南,https://hz.lianjia.com/zufang/HZ1887363846599868416.html,119.699165,30.231331,小区,32129.0,57352.0,66157.0,52473.0,32129.0,未来科技城,32.129,1,0
杭州,余杭区,闲林,岸上蓝山,两居,2室3厅2卫,3150.0,110.0,28.64,南,链家/个人,整租·岸上蓝山 2室3厅 南,https://hz.lianjia.com/zufang/HZ1887400261882740736.html,119.978742,30.273705,小区,5250.0,36559.0,42275.0,33088.0,5250.0,未来科技城,5.25,2,0
杭州,拱墅区,武林,直戒坛寺巷,两居,2室1厅1卫,3500.0,46.0,76.09,南 北,链家,整租·直戒坛寺巷 2室1厅 南/北,https://hz.lianjia.com/zufang/HZ1887445645774553088.html,120.162067,30.267125,小区,18951.0,6898.0,10346.0,3501.0,3501.0,湖滨商圈,3.501,10,2
杭州,富阳区,银湖科技城,天创园,一居,1室1厅1卫,1100.0,47.62,23.1,南,链家/个人,整租·天创园 1室1厅 南,https://hz.lianjia.com/zufang/HZ1887786903646765056.html,120.000671,30.146008,小区(模糊),22489.0,28011.0,24267.0,29064.0,22489.0,未来科技城,22.489,0,0
